chrom_pos	Chr	start	end	WinCenter	fst	delta_tp_ur	delta_td_ur	fst_outlier	tp_outlier	td_outlier	all_outlier	direction
Chr07_Occ_44175000	Chr07_Occ	44150000	44200000	44175000	0.005892	0.0017389345022486048	0.405238	0	0	0	0	Rural sel
Chr07_Occ_44225000	Chr07_Occ	44200000	44250000	44225000	0.008137	0.004075629288830479	0.492113	0	1	1	0	Rural sel
Chr07_Occ_44275000	Chr07_Occ	44250000	44300000	44275000	0	5.445039496485404e-4	0.11741200000000002	0	0	0	0	Rural sel
Chr07_Occ_44325000	Chr07_Occ	44300000	44350000	44325000	0	0.0010513661283537597	0.26178199999999996	0	0	0	0	Rural sel
Chr07_Occ_44375000	Chr07_Occ	44350000	44400000	44375000	0	1.7491019139241268e-4	0.02311000000000002	0	0	0	0	Rural sel
Chr07_Occ_44425000	Chr07_Occ	44400000	44450000	44425000	5.51e-4	-3.382605490548918e-4	0.08073799999999998	0	0	0	0	Weird
Chr07_Occ_44475000	Chr07_Occ	44450000	44500000	44475000	0	7.202969030821529e-4	0.03150900000000001	0	0	0	0	Rural sel
Chr07_Occ_44525000	Chr07_Occ	44500000	44550000	44525000	0.003872	4.220346776872587e-5	0.173885	0	0	0	0	Rural sel
Chr07_Occ_44575000	Chr07_Occ	44550000	44600000	44575000	3.92e-4	-3.5557172937347725e-4	-0.01962699999999995	0	0	0	0	Urban sel
Chr07_Occ_44625000	Chr07_Occ	44600000	44650000	44625000	0.003047	1.57971272324621e-5	0.23904599999999998	0	0	0	0	Rural sel
Chr07_Occ_44675000	Chr07_Occ	44650000	44700000	44675000	0	-0.0025529531878756492	-0.12540400000000002	0	0	0	0	Urban sel
Chr07_Occ_44725000	Chr07_Occ	44700000	44750000	44725000	0.013041	0.0016311069462967495	0.628147	0	0	1	0	Rural sel
Chr07_Occ_44775000	Chr07_Occ	44750000	44800000	44775000	0.003384	2.8987382596250624e-4	0.07238	0	0	0	0	Rural sel
Chr07_Occ_44825000	Chr07_Occ	44800000	44850000	44825000	0.003141	-6.546350455480521e-4	-0.11115999999999993	0	0	0	0	Urban sel
Chr07_Occ_44875000	Chr07_Occ	44850000	44900000	44875000	0	-5.304801182570099e-4	-0.050186000000000064	0	0	0	0	Urban sel
Chr07_Occ_44925000	Chr07_Occ	44900000	44950000	44925000	0.006241	-5.556601046948408e-4	-0.05470300000000006	0	0	0	0	Urban sel
Chr07_Occ_44975000	Chr07_Occ	44950000	45000000	44975000	0.009415	-0.002353143872591692	-0.09863	0	0	0	0	Urban sel
Chr07_Occ_45025000	Chr07_Occ	45000000	45050000	45025000	0.001304	-5.71306110578337e-4	-0.09943099999999994	0	0	0	0	Urban sel
Chr07_Occ_45075000	Chr07_Occ	45050000	45100000	45075000	0	-8.263097244074202e-4	-0.020672000000000024	0	0	0	0	Urban sel
Chr07_Occ_45125000	Chr07_Occ	45100000	45150000	45125000	0	-0.0011425157563126117	-0.017724000000000073	0	0	0	0	Urban sel
Chr07_Occ_45175000	Chr07_Occ	45150000	45200000	45175000	0	-5.928450901190215e-4	0.06898100000000007	0	0	0	0	Weird
Chr07_Occ_45225000	Chr07_Occ	45200000	45250000	45225000	0.001237	-1.7065219477209372e-4	0.017089999999999828	0	0	0	0	Weird
Chr07_Occ_45275000	Chr07_Occ	45250000	45300000	45275000	0.004721	1.8908550998519846e-4	0.372804	0	0	0	0	Rural sel
Chr07_Occ_45325000	Chr07_Occ	45300000	45350000	45325000	0	1.1229821899404451e-4	-0.015865000000000018	0	0	0	0	Weird
Chr07_Occ_45375000	Chr07_Occ	45350000	45400000	45375000	0	-1.755412805252328e-4	-0.045798000000000005	0	0	0	0	Urban sel
Chr07_Occ_45425000	Chr07_Occ	45400000	45450000	45425000	0	-1.6279007089758935e-4	0.04241500000000009	0	0	0	0	Weird
Chr07_Occ_45475000	Chr07_Occ	45450000	45500000	45475000	0	-1.2679680120037708e-4	-0.03126200000000012	0	0	0	0	Urban sel
Chr07_Occ_45525000	Chr07_Occ	45500000	45550000	45525000	0	-6.800078535457218e-4	-0.18544999999999995	0	0	0	0	Urban sel
Chr07_Occ_45575000	Chr07_Occ	45550000	45600000	45575000	0	4.10185174843653e-4	-0.113286	0	0	0	0	Weird
Chr07_Occ_45625000	Chr07_Occ	45600000	45650000	45625000	0	-5.7104963180773e-4	0.08200699999999994	0	0	0	0	Weird
Chr07_Occ_45675000	Chr07_Occ	45650000	45700000	45675000	0.005824	-1.1057333195234331e-4	-0.06536700000000006	0	0	0	0	Urban sel
Chr07_Occ_45725000	Chr07_Occ	45700000	45750000	45725000	0.006374	6.378108081492133e-4	0.15520599999999996	0	0	0	0	Rural sel
Chr07_Occ_45775000	Chr07_Occ	45750000	45800000	45775000	0.002421	4.731407361812743e-4	0.10133099999999995	0	0	0	0	Rural sel
Chr07_Occ_45825000	Chr07_Occ	45800000	45850000	45825000	0.004543	0.0010344598068710298	0.16241300000000003	0	0	0	0	Rural sel
Chr07_Occ_45875000	Chr07_Occ	45850000	45900000	45875000	0.003218	0.0030944886035307734	0.10486299999999993	0	0	0	0	Rural sel
Chr07_Occ_45925000	Chr07_Occ	45900000	45950000	45925000	0.004406	-4.99608712283918e-4	0.055671000000000026	0	0	0	0	Weird
Chr07_Occ_45975000	Chr07_Occ	45950000	46000000	45975000	0	1.9976391876485623e-4	0.22412600000000005	0	0	0	0	Rural sel
Chr07_Occ_46025000	Chr07_Occ	46000000	46050000	46025000	0.001979	-2.4249835519290532e-4	0.0016920000000000268	0	0	0	0	Weird
Chr07_Occ_46075000	Chr07_Occ	46050000	46100000	46075000	0.006297	-7.358768859649749e-4	0.030820000000000014	0	0	0	0	Weird
Chr07_Occ_46125000	Chr07_Occ	46100000	46150000	46125000	0	-1.8456269089358462e-5	0.169992	0	0	0	0	Weird
Chr07_Occ_46175000	Chr07_Occ	46150000	46200000	46175000	0.006648	6.715168965140666e-4	0.235497	0	0	0	0	Rural sel
Chr07_Occ_46225000	Chr07_Occ	46200000	46250000	46225000	0.016547	0.003462347296145465	0.30326300000000006	1	1	0	0	Rural sel
Chr07_Occ_46275000	Chr07_Occ	46250000	46300000	46275000	0.007924	0.002193314373145471	0.259131	0	0	0	0	Rural sel
Chr07_Occ_46325000	Chr07_Occ	46300000	46350000	46325000	0.004861	9.669294298109855e-4	0.14163799999999999	0	0	0	0	Rural sel
Chr07_Occ_46375000	Chr07_Occ	46350000	46400000	46375000	0.001595	0.001020854129165208	0.22827700000000006	0	0	0	0	Rural sel
Chr07_Occ_46425000	Chr07_Occ	46400000	46450000	46425000	0.002781	6.158989839106822e-4	0.135336	0	0	0	0	Rural sel
Chr07_Occ_46475000	Chr07_Occ	46450000	46500000	46475000	0.00179	-6.489922623700781e-4	-0.05222299999999991	0	0	0	0	Urban sel
Chr07_Occ_46525000	Chr07_Occ	46500000	46550000	46525000	0.003117	-1.943381705773843e-4	0.09190100000000001	0	0	0	0	Weird
Chr07_Occ_46575000	Chr07_Occ	46550000	46600000	46575000	0.002729	4.6188883886908935e-5	0.152644	0	0	0	0	Rural sel
Chr07_Occ_46625000	Chr07_Occ	46600000	46650000	46625000	0.004435	-3.675683006352723e-6	0.1671499999999999	0	0	0	0	Weird
Chr07_Occ_46675000	Chr07_Occ	46650000	46700000	46675000	0.005697	0.0011666081453253988	0.2968390000000001	0	0	0	0	Rural sel
Chr07_Occ_46725000	Chr07_Occ	46700000	46750000	46725000	0.002634	-2.05079559850916e-4	0.021903000000000006	0	0	0	0	Weird
Chr07_Occ_46775000	Chr07_Occ	46750000	46800000	46775000	0.00119	7.276562861653589e-4	0.06354700000000002	0	0	0	0	Rural sel
Chr07_Occ_46825000	Chr07_Occ	46800000	46850000	46825000	0	6.886926550412238e-4	0.135285	0	0	0	0	Rural sel
Chr07_Occ_46875000	Chr07_Occ	46850000	46900000	46875000	0	-4.0530470804744576e-5	0.008868000000000098	0	0	0	0	Weird
Chr07_Occ_46925000	Chr07_Occ	46900000	46950000	46925000	8.5e-5	-2.088031202585744e-5	0.0839700000000001	0	0	0	0	Weird
Chr07_Occ_46975000	Chr07_Occ	46950000	47000000	46975000	0.002591	-2.700786320894953e-4	0.048979000000000106	0	0	0	0	Weird
Chr07_Occ_47025000	Chr07_Occ	47000000	47050000	47025000	0.002116	-6.674436451396676e-4	0.0842139999999999	0	0	0	0	Weird
Chr07_Occ_47075000	Chr07_Occ	47050000	47100000	47075000	0.002026	-3.00700120933136e-4	0.025738999999999956	0	0	0	0	Weird
Chr07_Occ_47125000	Chr07_Occ	47100000	47150000	47125000	8.97e-4	-2.751252404351156e-4	-0.014372999999999969	0	0	0	0	Urban sel
Chr07_Occ_47175000	Chr07_Occ	47150000	47200000	47175000	0.002586	-2.541457559140578e-5	0.11387700000000006	0	0	0	0	Weird
Chr07_Occ_47225000	Chr07_Occ	47200000	47250000	47225000	0.003379	5.624109493718582e-4	0.11971299999999996	0	0	0	0	Rural sel
Chr07_Occ_47275000	Chr07_Occ	47250000	47300000	47275000	0	4.614361732734086e-4	0.136027	0	0	0	0	Rural sel
Chr07_Occ_47325000	Chr07_Occ	47300000	47350000	47325000	0.004684	-6.406750598774089e-4	-0.08809299999999999	0	0	0	0	Urban sel
Chr07_Occ_47375000	Chr07_Occ	47350000	47400000	47375000	0.020781	3.516307495520822e-4	0.16766599999999998	1	0	0	0	Rural sel
Chr07_Occ_47425000	Chr07_Occ	47400000	47450000	47425000	0.015461	0.0020394402677890583	0.43608	1	0	1	0	Rural sel
Chr07_Occ_47475000	Chr07_Occ	47450000	47500000	47475000	0.011603	0.0014880738308412408	0.28378900000000007	0	0	0	0	Rural sel
Chr07_Occ_47525000	Chr07_Occ	47500000	47550000	47525000	0.019097	0.007665375970695339	0.38250600000000007	1	1	0	0	Rural sel
Chr07_Occ_47575000	Chr07_Occ	47550000	47600000	47575000	0.014141	0.013081964513533644	0.540342	1	1	1	1	Rural sel
Chr07_Occ_47625000	Chr07_Occ	47600000	47650000	47625000	0.00937	-0.0015033580637084723	-0.1277950000000001	0	0	0	0	Urban sel
Chr07_Occ_47675000	Chr07_Occ	47650000	47700000	47675000	0.023366	-0.0028305201294959326	-0.364398	1	0	1	0	Urban sel
Chr07_Occ_47725000	Chr07_Occ	47700000	47750000	47725000	0.010552	-4.61216827923331e-4	7.179999999999964e-4	0	0	0	0	Weird
Chr07_Occ_47775000	Chr07_Occ	47750000	47800000	47775000	0.011354	-0.004336948272476979	-0.473534	0	1	1	0	Urban sel
Chr07_Occ_47825000	Chr07_Occ	47800000	47850000	47825000	0.00645	0.0013800045813789422	0.39975	0	0	0	0	Rural sel
Chr07_Occ_47875000	Chr07_Occ	47850000	47900000	47875000	0	-3.2496284724307933e-4	0.11316400000000001	0	0	0	0	Weird
Chr07_Occ_47925000	Chr07_Occ	47900000	47950000	47925000	2.4e-5	-0.00197420924957804	0.05267900000000014	0	0	0	0	Weird
Chr07_Occ_47975000	Chr07_Occ	47950000	48000000	47975000	0.00219	2.507914359234052e-4	0.251491	0	0	0	0	Rural sel
Chr07_Occ_48025000	Chr07_Occ	48000000	48050000	48025000	0.007275	0.002560360172586075	0.067415	0	0	0	0	Rural sel
Chr07_Occ_48075000	Chr07_Occ	48050000	48100000	48075000	0.007486	-0.0025062480637706875	-0.0714490000000001	0	0	0	0	Urban sel
Chr07_Occ_48125000	Chr07_Occ	48100000	48150000	48125000	0.003932	-0.0014541837184986611	-0.09434399999999998	0	0	0	0	Urban sel
Chr07_Occ_48175000	Chr07_Occ	48150000	48200000	48175000	5.91e-4	-1.8417465319982632e-4	0.135235	0	0	0	0	Weird
Chr07_Occ_48225000	Chr07_Occ	48200000	48250000	48225000	0.011728	-0.0020927309932302907	-0.028698	0	0	0	0	Urban sel
Chr07_Occ_48275000	Chr07_Occ	48250000	48300000	48275000	0.004059	-0.0021439261297995	-0.12229199999999996	0	0	0	0	Urban sel
Chr07_Occ_48325000	Chr07_Occ	48300000	48350000	48325000	0.006093	-0.0010431626479022321	-0.172075	0	0	0	0	Urban sel
Chr07_Occ_48375000	Chr07_Occ	48350000	48400000	48375000	0	3.5112772405491294e-4	0.008125	0	0	0	0	Rural sel
Chr07_Occ_48425000	Chr07_Occ	48400000	48450000	48425000	0.001179	-3.913829992517777e-4	0.12295699999999998	0	0	0	0	Weird
Chr07_Occ_48475000	Chr07_Occ	48450000	48500000	48475000	0.001247	-9.753062816603569e-4	0.18643900000000002	0	0	0	0	Weird
Chr07_Occ_48525000	Chr07_Occ	48500000	48550000	48525000	0.005852	-0.001356103853061676	0.17652400000000001	0	0	0	0	Weird
Chr07_Occ_48575000	Chr07_Occ	48550000	48600000	48575000	0.005543	-6.466733140433733e-4	0.09462299999999996	0	0	0	0	Weird
Chr07_Occ_48625000	Chr07_Occ	48600000	48650000	48625000	0.001463	-5.116178587930573e-4	-0.10728899999999997	0	0	0	0	Urban sel
Chr07_Occ_48675000	Chr07_Occ	48650000	48700000	48675000	0.004328	-5.103400957092892e-4	0.18317300000000003	0	0	0	0	Weird
Chr07_Occ_48725000	Chr07_Occ	48700000	48750000	48725000	0.003176	-1.0782343783929602e-4	0.13951799999999992	0	0	0	0	Weird
Chr07_Occ_48775000	Chr07_Occ	48750000	48800000	48775000	0.002336	-4.925210264893187e-4	-0.048594000000000026	0	0	0	0	Urban sel
Chr07_Occ_48825000	Chr07_Occ	48800000	48850000	48825000	0.001121	7.732599899493015e-4	0.286593	0	0	0	0	Rural sel
Chr07_Occ_48875000	Chr07_Occ	48850000	48900000	48875000	0.001169	3.566467036176177e-4	0.16313	0	0	0	0	Rural sel
Chr07_Occ_48925000	Chr07_Occ	48900000	48950000	48925000	0.008647	0.0021196799869193893	0.33017300000000005	0	0	0	0	Rural sel
Chr07_Occ_48975000	Chr07_Occ	48950000	49000000	48975000	0.004345	3.530239717550038e-4	0.08805199999999991	0	0	0	0	Rural sel
Chr07_Occ_49025000	Chr07_Occ	49000000	49050000	49025000	0.007037	0.0013683023261419798	0.27002799999999993	0	0	0	0	Rural sel
Chr07_Occ_49075000	Chr07_Occ	49050000	49100000	49075000	0.002483	0.001233711673871065	0.25494400000000006	0	0	0	0	Rural sel
Chr07_Occ_49125000	Chr07_Occ	49100000	49150000	49125000	1.5e-5	1.224350184300272e-4	0.21255400000000013	0	0	0	0	Rural sel
Chr07_Occ_49175000	Chr07_Occ	49150000	49200000	49175000	0.001888	1.3403069329925854e-5	0.14061900000000002	0	0	0	0	Rural sel
Chr07_Occ_49225000	Chr07_Occ	49200000	49250000	49225000	0	-2.2198688949383316e-4	0.07945200000000001	0	0	0	0	Weird
Chr07_Occ_49275000	Chr07_Occ	49250000	49300000	49275000	6.59e-4	-6.517572152868849e-4	0.14018999999999998	0	0	0	0	Weird
Chr07_Occ_49325000	Chr07_Occ	49300000	49350000	49325000	0.00733	2.4535389792127577e-4	0.328562	0	0	0	0	Rural sel
Chr07_Occ_49375000	Chr07_Occ	49350000	49400000	49375000	5.53e-4	1.1883144538495094e-4	0.1711499999999999	0	0	0	0	Rural sel
Chr07_Occ_49425000	Chr07_Occ	49400000	49450000	49425000	0.006008	0.0017454029058098092	0.34925900000000004	0	0	0	0	Rural sel
Chr07_Occ_49475000	Chr07_Occ	49450000	49500000	49475000	0.002277	5.683170680133298e-5	0.22205800000000003	0	0	0	0	Rural sel
Chr07_Occ_49525000	Chr07_Occ	49500000	49550000	49525000	0.007054	-0.0010090578357378702	0.1641189999999999	0	0	0	0	Weird
Chr07_Occ_49575000	Chr07_Occ	49550000	49600000	49575000	0.006164	-3.16627216841274e-5	0.309388	0	0	0	0	Weird
Chr07_Occ_49625000	Chr07_Occ	49600000	49650000	49625000	0.004584	1.0817421566499015e-4	0.212221	0	0	0	0	Rural sel
Chr07_Occ_49675000	Chr07_Occ	49650000	49700000	49675000	0.002952	-9.416431361636054e-4	-0.052806000000000006	0	0	0	0	Urban sel
Chr07_Occ_49725000	Chr07_Occ	49700000	49750000	49725000	0.017348	0.0016744855329985237	0.38627599999999995	1	0	0	0	Rural sel
Chr07_Occ_49775000	Chr07_Occ	49750000	49800000	49775000	0.023788	0.004432950308239134	0.981358	1	1	1	1	Rural sel
Chr07_Occ_49825000	Chr07_Occ	49800000	49850000	49825000	0.027845	0.0052276260604664435	0.918032	1	1	1	1	Rural sel
Chr07_Occ_49875000	Chr07_Occ	49850000	49900000	49875000	0.018169	0.004645075158654191	0.7494879999999999	1	1	1	1	Rural sel
Chr07_Occ_49925000	Chr07_Occ	49900000	49950000	49925000	0	8.311982246556196e-4	0.45336599999999994	0	0	1	0	Rural sel
Chr07_Occ_49975000	Chr07_Occ	49950000	50000000	49975000	0.002196	0.0014920133491151634	0.23031000000000001	0	0	0	0	Rural sel
Chr07_Occ_50025000	Chr07_Occ	50000000	50050000	50025000	0.010883	0.0013704943577291535	0.4034900000000001	0	0	0	0	Rural sel
Chr07_Occ_50075000	Chr07_Occ	50050000	50100000	50075000	0.024805	0.0024760899914544514	0.9300219999999999	1	0	1	0	Rural sel
Chr07_Occ_50125000	Chr07_Occ	50100000	50150000	50125000	0.004635	-0.0016823612418663623	0.09640299999999996	0	0	0	0	Weird
Chr07_Occ_50175000	Chr07_Occ	50150000	50200000	50175000	0.008349	-0.0011554916916229237	-0.163733	0	0	0	0	Urban sel
Chr07_Occ_50225000	Chr07_Occ	50200000	50250000	50225000	3.46e-4	-4.297718302991721e-5	0.14157700000000006	0	0	0	0	Weird
Chr07_Occ_50275000	Chr07_Occ	50250000	50300000	50275000	0.002746	6.073564347744802e-4	0.1820719999999999	0	0	0	0	Rural sel
Chr07_Occ_50325000	Chr07_Occ	50300000	50350000	50325000	0.003304	2.1624333898419452e-4	0.17710500000000007	0	0	0	0	Rural sel
Chr07_Occ_50375000	Chr07_Occ	50350000	50400000	50375000	0	-5.689594942845932e-4	-0.129854	0	0	0	0	Urban sel
Chr07_Occ_50425000	Chr07_Occ	50400000	50450000	50425000	0.002372	-1.0178728773464242e-4	-0.04875200000000002	0	0	0	0	Urban sel
Chr07_Occ_50475000	Chr07_Occ	50450000	50500000	50475000	0.002288	3.3473465935452557e-4	0.115533	0	0	0	0	Rural sel
Chr07_Occ_50525000	Chr07_Occ	50500000	50550000	50525000	0.006782	1.055873456871758e-4	-0.06007600000000002	0	0	0	0	Weird
Chr07_Occ_50575000	Chr07_Occ	50550000	50600000	50575000	0.005614	3.973178421992109e-5	-0.07639000000000018	0	0	0	0	Weird
Chr07_Occ_50625000	Chr07_Occ	50600000	50650000	50625000	0.005128	-2.7101721373202353e-5	-0.065467	0	0	0	0	Urban sel
Chr07_Occ_50675000	Chr07_Occ	50650000	50700000	50675000	0.018194	0.0017980912574787882	0.24019100000000004	1	0	0	0	Rural sel
Chr07_Occ_50725000	Chr07_Occ	50700000	50750000	50725000	0.0044470000000000004	0.0012068696346119855	0.19442000000000004	0	0	0	0	Rural sel
Chr07_Occ_50775000	Chr07_Occ	50750000	50800000	50775000	0.009041	0.0013908646406648635	0.22857099999999986	0	0	0	0	Rural sel
Chr07_Occ_50825000	Chr07_Occ	50800000	50850000	50825000	0.003845	0.00010501105025232001	0.09452000000000005	0	0	0	0	Rural sel
Chr07_Occ_50875000	Chr07_Occ	50850000	50900000	50875000	0	8.92070123146866e-5	0.03233900000000001	0	0	0	0	Rural sel
Chr07_Occ_50925000	Chr07_Occ	50900000	50950000	50925000	8.06e-4	4.3067942151862534e-5	0.025560999999999945	0	0	0	0	Rural sel
Chr07_Occ_50975000	Chr07_Occ	50950000	51000000	50975000	9.81e-4	-1.1159719366857744e-4	0.14102800000000004	0	0	0	0	Weird
Chr07_Occ_51025000	Chr07_Occ	51000000	51050000	51025000	0.003199	4.652971994880996e-4	0.08638499999999993	0	0	0	0	Rural sel
Chr07_Occ_51075000	Chr07_Occ	51050000	51100000	51075000	9.38e-4	1.7164964894327353e-4	0.05674400000000013	0	0	0	0	Rural sel
Chr07_Occ_51125000	Chr07_Occ	51100000	51150000	51125000	0	8.432413238130404e-5	0.148395	0	0	0	0	Rural sel
Chr07_Occ_51175000	Chr07_Occ	51150000	51200000	51175000	0.005142	-6.68362488454706e-4	0.04641199999999998	0	0	0	0	Weird
Chr07_Occ_51225000	Chr07_Occ	51200000	51250000	51225000	0.007096	-0.0011812095239138853	-0.07647799999999993	0	0	0	0	Urban sel
Chr07_Occ_51275000	Chr07_Occ	51250000	51300000	51275000	0.002807	9.986734372027621e-5	0.05964199999999997	0	0	0	0	Rural sel
Chr07_Occ_51325000	Chr07_Occ	51300000	51350000	51325000	7.96e-4	-3.545340277246421e-5	0.09221900000000005	0	0	0	0	Weird
Chr07_Occ_51375000	Chr07_Occ	51350000	51400000	51375000	0	3.8387473325714183e-4	0.20677999999999996	0	0	0	0	Rural sel
Chr07_Occ_51425000	Chr07_Occ	51400000	51450000	51425000	0.001944	-2.5431324998900426e-5	0.15906399999999998	0	0	0	0	Weird
Chr07_Occ_51475000	Chr07_Occ	51450000	51500000	51475000	0.003844	7.021134094111533e-4	0.19764700000000002	0	0	0	0	Rural sel
Chr07_Occ_51525000	Chr07_Occ	51500000	51550000	51525000	1.35e-4	-1.0749086599721146e-4	0.030795000000000017	0	0	0	0	Weird
Chr07_Occ_51575000	Chr07_Occ	51550000	51600000	51575000	0.001661	-1.9843392833084235e-4	0.05248600000000003	0	0	0	0	Weird
Chr07_Occ_51625000	Chr07_Occ	51600000	51650000	51625000	0.003028	-9.664997609431202e-4	-0.177927	0	0	0	0	Urban sel
Chr07_Occ_51675000	Chr07_Occ	51650000	51700000	51675000	0.003914	4.576964911101652e-4	0.15368700000000002	0	0	0	0	Rural sel
Chr07_Occ_51725000	Chr07_Occ	51700000	51750000	51725000	0.006661	1.7348043809753064e-4	0.140042	0	0	0	0	Rural sel
Chr07_Occ_51775000	Chr07_Occ	51750000	51800000	51775000	0.008003	4.605936592100481e-4	0.21450900000000006	0	0	0	0	Rural sel
Chr07_Occ_51825000	Chr07_Occ	51800000	51850000	51825000	0.004629	5.96521851682191e-4	0.13021499999999997	0	0	0	0	Rural sel
Chr07_Occ_51875000	Chr07_Occ	51850000	51900000	51875000	0.004381	8.889504226757706e-4	0.219576	0	0	0	0	Rural sel
Chr07_Occ_51925000	Chr07_Occ	51900000	51950000	51925000	0.003797	-8.584069340075804e-4	0.0635730000000001	0	0	0	0	Weird
Chr07_Occ_51975000	Chr07_Occ	51950000	52000000	51975000	0.005078	-5.857760464662229e-4	-0.055751000000000106	0	0	0	0	Urban sel
Chr07_Occ_52025000	Chr07_Occ	52000000	52050000	52025000	0.003565	-4.6343294303336294e-4	0.12092199999999997	0	0	0	0	Weird
Chr07_Occ_52075000	Chr07_Occ	52050000	52100000	52075000	0.001447	-0.0011747089999888279	-0.052896000000000054	0	0	0	0	Urban sel
Chr07_Occ_52125000	Chr07_Occ	52100000	52150000	52125000	0.003258	-3.599826132198655e-4	0.06994099999999998	0	0	0	0	Weird
Chr07_Occ_52175000	Chr07_Occ	52150000	52200000	52175000	0.014346	-7.742456177045609e-5	-0.20596900000000007	1	0	0	0	Urban sel
Chr07_Occ_52225000	Chr07_Occ	52200000	52250000	52225000	0.004669	-2.633316470628897e-4	0.02107799999999993	0	0	0	0	Weird
Chr07_Occ_52275000	Chr07_Occ	52250000	52300000	52275000	0.002852	-4.130505213459359e-4	0.023587999999999942	0	0	0	0	Weird
Chr07_Occ_52325000	Chr07_Occ	52300000	52350000	52325000	0.010902	-0.0010749264395253574	-0.17513299999999998	0	0	0	0	Urban sel
Chr07_Occ_52375000	Chr07_Occ	52350000	52400000	52375000	0	-6.59591651501229e-4	-0.033038999999999985	0	0	0	0	Urban sel
Chr07_Occ_52425000	Chr07_Occ	52400000	52450000	52425000	0.005308	-8.018065700626763e-4	-0.13417	0	0	0	0	Urban sel
Chr07_Occ_52475000	Chr07_Occ	52450000	52500000	52475000	0.005245	3.192222135920096e-4	0.08522600000000001	0	0	0	0	Rural sel
Chr07_Occ_52525000	Chr07_Occ	52500000	52550000	52525000	0.004712	0.0018097567394827242	0.15192699999999992	0	0	0	0	Rural sel
Chr07_Occ_52575000	Chr07_Occ	52550000	52600000	52575000	0.004356	2.8082335156975717e-4	0.1385900000000001	0	0	0	0	Rural sel
Chr07_Occ_52625000	Chr07_Occ	52600000	52650000	52625000	0.005394	-7.250199153097901e-4	-0.07971000000000006	0	0	0	0	Urban sel
Chr07_Occ_52675000	Chr07_Occ	52650000	52700000	52675000	0.010209	-0.0016559320054258392	-0.407203	0	0	1	0	Urban sel
Chr07_Occ_52725000	Chr07_Occ	52700000	52750000	52725000	0.003584	-2.557281988205956e-4	0.14223700000000006	0	0	0	0	Weird
Chr07_Occ_52775000	Chr07_Occ	52750000	52800000	52775000	0.00629	2.8710558509029323e-4	0.07642199999999999	0	0	0	0	Rural sel
Chr07_Occ_52825000	Chr07_Occ	52800000	52850000	52825000	0.006102	9.96957919617604e-5	-0.026686000000000043	0	0	0	0	Weird
Chr07_Occ_52875000	Chr07_Occ	52850000	52900000	52875000	0.001353	-4.3927533187699055e-4	0.165184	0	0	0	0	Weird
Chr07_Occ_52925000	Chr07_Occ	52900000	52950000	52925000	0.003866	1.9757422831825217e-4	0.14994399999999997	0	0	0	0	Rural sel
Chr07_Occ_52975000	Chr07_Occ	52950000	53000000	52975000	0.001083	-1.984679309715385e-4	0.11649399999999999	0	0	0	0	Weird
Chr07_Occ_53025000	Chr07_Occ	53000000	53050000	53025000	0.001473	-2.178194848027077e-4	0.117058	0	0	0	0	Weird
Chr07_Occ_53075000	Chr07_Occ	53050000	53100000	53075000	3.56e-4	3.6407820322784806e-4	0.252456	0	0	0	0	Rural sel
Chr07_Occ_53125000	Chr07_Occ	53100000	53150000	53125000	0.00368	2.358036558565233e-4	0.186334	0	0	0	0	Rural sel
Chr07_Occ_53175000	Chr07_Occ	53150000	53200000	53175000	0	-7.508858719015264e-4	0.250933	0	0	0	0	Weird
Chr07_Occ_53225000	Chr07_Occ	53200000	53250000	53225000	5.2e-5	-2.011390583371766e-4	0.13135600000000003	0	0	0	0	Weird
Chr07_Occ_53275000	Chr07_Occ	53250000	53300000	53275000	0.009398	9.743265521558898e-4	0.47184	0	0	1	0	Rural sel
Chr07_Occ_53325000	Chr07_Occ	53300000	53350000	53325000	0.006291	-9.49122877439243e-4	0.18712700000000004	0	0	0	0	Weird
Chr07_Occ_53375000	Chr07_Occ	53350000	53400000	53375000	0.008861	-3.5683321909268234e-5	0.210453	0	0	0	0	Weird
Chr07_Occ_53425000	Chr07_Occ	53400000	53450000	53425000	0	4.427683799689483e-4	0.093833	0	0	0	0	Rural sel
Chr07_Occ_53475000	Chr07_Occ	53450000	53500000	53475000	0.003908	8.793819122377092e-4	0.165665	0	0	0	0	Rural sel
Chr07_Occ_53525000	Chr07_Occ	53500000	53550000	53525000	0.001087	8.075888877399871e-4	0.12639	0	0	0	0	Rural sel
Chr07_Occ_53575000	Chr07_Occ	53550000	53600000	53575000	0.005014	-2.969640425109811e-4	0.16525600000000001	0	0	0	0	Weird
Chr07_Occ_53625000	Chr07_Occ	53600000	53650000	53625000	0.009189	-0.0010992414904520964	-0.143922	0	0	0	0	Urban sel
Chr07_Occ_53675000	Chr07_Occ	53650000	53700000	53675000	0.013834	-4.1216586000861546e-4	0.01744800000000002	1	0	0	0	Weird
Chr07_Occ_53725000	Chr07_Occ	53700000	53750000	53725000	0.002895	5.666345563664667e-4	0.176076	0	0	0	0	Rural sel
Chr07_Occ_53775000	Chr07_Occ	53750000	53800000	53775000	0.00408	-5.969859639450951e-4	-0.026865999999999945	0	0	0	0	Urban sel
Chr07_Occ_53825000	Chr07_Occ	53800000	53850000	53825000	0	-1.3377831458043742e-4	0.09109800000000012	0	0	0	0	Weird
